"Article","Web Description","Brand","DQ Score"
"417269","Collection Naturally Matt Foundation Cool Beige 3","Collection 2000",0.775
"417270","Collection Naturally Matt Foundation Warm Beige 4","Collection 2000",0.73125
"417271","Collection Naturally Matt Foundation Honey 5","Collection 2000",0.73125
"417273","Collection Eyes Uncovered Eye Shadow Palettes Nude","Collection 2000",0.775
"417275","Collection Eyes Uncovered Eye Palettes 6g","Collection 2000",0.775
"417288","Collection 2in1 Long and Strong Treatment Clear 1","Collection 2000",0.73125
"417289","Collection French Manicure French White 1","Collection 2000",0.73125
"417290","Collection French Manicure French Pink 2","Collection 2000",0.775
"417291","Collection French Manicure French Beige 3","Collection 2000",0.73125
"417292","Collection Nail Polish Remover","Collection 2000",0.73125
"422386","Collection Speedy Blush Sticks Tickled Pink","Collection 2000",0.73125
"422387","Collection Speedy Blush Sticks Cheeky","Collection 2000",0.73125
"422388","Collection Speedy Blush Sticks Pinch Me","Collection 2000",0.6875
"422389","Collection Eyebrow Kit Brunette","Collection 2000",0.73125
"422390","Collection Gorgeous Glow Blush Block","Collection 2000",0.73125
"422391","Collection Gorgeous Glow Bronzing Block","Collection 2000",0.73125
"422400","Collection Lasting Colour Lipstick Mango Crush","Collection 2000",0.73125
"422402","Collection Lasting Colour Lipstick Pink Fusion","Collection 2000",0.73125
"422403","Collection Lasting Colour Lipstick Cupcake Pink","Collection 2000",0.73125
"422404","Collection Lasting Colour Lipstick Delicious Candy","Collection 2000",0.73125
"422405","Collection Lasting Colour Lipstick Mulberry Burst","Collection 2000",0.73125
"422406","Collection Lasting Colour Lipstick China Rose","Collection 2000",0.73125
"422407","Collection Lasting Colour Lipstick Fig Delight","Collection 2000",0.73125
"422408","Collection Lasting Colour Lipstick Amethyst Shine","Collection 2000",0.73125
"422409","Collection Lasting Colour Lipstick Poppy Glam","Collection 2000",0.73125
"422410","Collection Lasting Colour Lipstick Aubergine Kiss","Collection 2000",0.73125
"422411","Collection Lasting Colour Lipstick Blackberry Fool","Collection 2000",0.73125
"422412","Collection Lasting Colour Matt LipstickTaffeta Bloom","Collection 2000",0.73125
"422415","Collection Lasting Colour Matt Lipstick Pink Diva","Collection 2000",0.73125
"422416","Collection Lasting Colour Matt Lipstick Red Carpet","Collection 2000",0.73125
"422417","Collection Lasting Colour Matt Lipstick PlumSensation","Collection 2000",0.73125
"422419","Collection Lasting Colour Lipstick Café au lait","Collection 2000",0.73125
"425912","Collection Speedy Highlighter Pearl Sheen","Collection 2000",0.775
"425917","Collection Illuminating Touch FoundationWarm Beige","Collection 2000",0.775
"425918","Collection Illuminating Touch Foundation Honey","Collection 2000",0.775
"425919","Collection Illuminating Touch Foundation Golden","Collection 2000",0.73125
"436090","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.95
"436091","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436092","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436093","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.95
"436094","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436096","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436097","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436098","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436099","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436100","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436101","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.81
"436102","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436103","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.95
"436104","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436105","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436106","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.95
"436107","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436108","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436109","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436110","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436111","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436112","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.95
"436113","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436114","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436115","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436116","Collection 7 Day Wear Nail Polish 8ml","Collection 2000",0.88
"436117","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000",0.88
"436118","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000",0.775
"436119","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000",0.95
"436120","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000",0.95
"436121","Collection Long Lasting Nail Effects Nail Polish8ml","Collection 2000",0.95
"436122","Collection Pore Minimiser Primer 25ml","Collection 2000",0.95
"436123","Collection Reviving and Anti Fatigue IlluminatingPrimer 25ml","Collection 2000",0.95
"436124","Collection Reviving and Anti Fatigue IlluminatingPrimer 25ml","Collection 2000",0.95
"436125","Collection Reviving and anti fatigue IlluminatingPrimer 25ml","Collection 2000",0.95
"436126","Collection Eyes Uncovered Eye Palettes 6g","Collection 2000",0.95
"436127","Collection Eyes Uncovered Eye Palettes 6g","Collection 2000",0.88
"436130","Collection Fast Stroke Defining Mascara 9ml","Collection 2000",0.88
"436131","Collection Fast Stroke Defining Mascara 9ml","Collection 2000",0.88
"436132","Collection Fast Stroke Defining Mascara 9ml","Collection 2000",0.88
"436133","Collection Fast Stroke Defining Mascara 9ml","Collection 2000",0.88
"436134","Collection Fast Stroke Defining Mascara 9ml","Collection 2000",0.88
"436234","Collection Contour Kit","Collection 2000",0.95
"440537","Collection Contour Stick Light","Collection 2000",0.95
"440538","Collection Contour Stick Medium","Collection 2000",0.95
"440539","Collection Contour Stick Dark","Collection 2000",0.775
"440540","Collection Illuminating Touch Under Eye Brightener","Collection 2000",0.81
"440541","Collection Supersize Mascara Black","Collection 2000",0.81
"440542","Collection Supersize Mascara Brown/Black","Collection 2000",0.81
"440543","Collection Supersize Mascara Ultra Black","Collection 2000",0.81
"440544","Collection Solar Shine Gel Nail Colour Top Coat","Collection 2000",0.81
"440545","Collection Solar Shine Gel Nail Colour OysterPearl","Collection 2000",0.81
"440546","Collection Solar Shine Gel Nail Colour Just Beachy","Collection 2000",0.81
"440547","Collection Solar Shine Gel Nail Colour CaribbeanCrush","Collection 2000",0.81
"440548","Collection Solar Shine Gel Nail Colour Sunset Pink","Collection 2000",0.81
"440549","Collection Solar Shine Gel Nail Colour SultrySorent","Collection 2000",0.81
"440551","Collection Solar Shine Gel Nail Colour Dreamy Days","Collection 2000",0.81
"440552","Collection Solar Shine Gel Nail Colour BiaritzBlitz","Collection 2000",0.81
"440553","Collection Solar Shine Gel Nail Colour JungleFever","Collection 2000",0.81
"440554","Collection Deluxe Lip Lacquer Prom Queen","Collection 2000",0.81
"440555","Collection Deluxe Lip Lacquer Show off","Collection 2000",0.81
"440556","Deluxe Lip Lacquer Red Carpet","Collection 2000",0.81
"440557","Collection Deluxe Lip Lacquer Raspberry Kisses","Collection 2000",0.81
"440558","Collection Deluxe Lip Lacquer Dancing Queen","Collection 2000",0.81
"440559","Collection Deluxe Lip Lacquer Sparkling Lights","Collection 2000",0.81
"443824","Collection Primed & Ready Concealer Kit","Collection 2000",0.775
"443825","Collection Invisible Setting Powder poweredby Witch","Collection 2000",0.775
"443826","Collection Illuminating Setting Powder","Collection 2000",0.775
"443827","Collection Velvet Kiss Lip Cream Cotton Candy","Collection 2000",0.775
"443829","Collection Velvet Kiss Lip Cream Rosie","Collection 2000",0.775
"443833","Collection Extreme Calligraphy Eyeliner Black","Collection 2000",0.775
"454009","Collection Volumax Maximum Volume Mascara andLengthening Lash Primer Ultra Black","Collection 2000",0.88
"454010","Collection Volumax Maximum Volume Mascara andLengthening Lash Primer Black","Collection 2000",0.88
"454011","Collection Volumax Maximum Volume Mascara andLiquid Eyeline Primer Ultra Black","Collection 2000",0.88
"454012","Collection Volumax Maximum Volume  Mascara andLiquid Eyeline Primer Ultra Black Waterproof","Collection 2000",0.88
"454014","Collection Primed and Ready Colour CorrectivePalette","Collection 2000",0.95
"454015","Collection Primed and Ready Fixing Spray","Collection 2000",0.95
"454297","Collection Volumax Maximum Volume Mascara andLengthing Lash Primer Ultra Black Waterproof","Collection 2000",0.88
