"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"407014","Wilko Pendant Open Wire Shade Black","Wilko","Vintage Pendant",NA,NA,NA,0.79
"407015","Wilko Wire Cage Shade Grey","Wilko","Vintage Pendant",NA,"1",NA,0.86
"407016","Wilko Wire Cage Shade Hessian","Wilko","Vintage Pendant",NA,"1",NA,0.86
"413906","Wilko Tunis Pendant Cylinder Chrome Effect","Wilko","Pendants",NA,"1",NA,0.86
"413910","Wilko Global Pendant Beaded Bronze","Wilko","Pendants",NA,"1",NA,0.86
"413926","Wilko Tapered Shade Taupe 30cm","Wilko","Light Shades",NA,"1","Shade - 19.5 (H) x 23 Dia 28 Dia cm",0.93
"413928","Wilko Tapered Shade Plum 30cm","Wilko","Light Shades",NA,"1","Shade - 19.5 (H) x 23 Dia/ 28 Dia cm",0.93
"413929","Wilko Tapered Shade White 22cm","Wilko","Light Shades",NA,"1","Shade - 17 (H) x 16 Dia/ 22 Dia cm",0.93
"413930","Wilko Tapered Shade Grey 22cm","Wilko","Light Shades",NA,"1","Shade - 17 (H) x 16 Dia 22 Dia cm",0.93
"413931","Wilko Tapered Shade Black 22cm","Wilko","Light Shades",NA,"1","Shade - 17 (H) x 16 Dia 22 Dia cm",0.93
"413932","Wilko Tapered Shade Parchment 22cm","Wilko","Light Shades",NA,"1","Shade - 17 (H) x 16 Dia/ 22 Dia cm",0.93
"413933","Wilko Tapered Shade Taupe 22cm","Wilko","Light Shades",NA,"1","Shade - 17 (H) x 16 Dia 22 Dia cm",0.93
"413935","Wilko Tapered Shade Plum 22cm","Wilko","Light Shades",NA,"1","Shade - 17 (H) x 16 Dia/ 22 Dia cm",0.93
"413938","Wilko Tapered Shade Teal 22cm","Wilko","Light Shades",NA,NA,NA,0.79
"413979","Wilko Floral Laser Pendant Duck Egg","Wilko","Light Shades",NA,"1",NA,0.86
"413980","Wilko 3 Tier Pendant Shade Taupe","Wilko","Light Shades",NA,"1",NA,0.86
"413981","Wilko 3 Tier Pendant Shade White","Wilko","Light Shades",NA,"1",NA,0.86
"436434","Wilko Vintage Pendant Cream","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436435","Wilko Vintage Pendant Grey","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436436","Wilko Vintage Pendant Red","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436437","Wilko Vintage Pendant Black","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436438","Wilko Vintage Pendant Duck Egg","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436439","Wilko Vintage Pendant Sage","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436440","Wilko Olivia Pendant Crystal Effect","Wilko","Pendants",NA,"1","24cm Height x 27cm Diameter",0.93
"436441","Wilko Vintage Pendant Chrome Finish","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436442","Wilko Vintage Pendant Copper Effect","Wilko","Vintage Pendant",NA,"1",NA,0.86
"436448","Wilko Black & White Shade 30cm","Wilko","Light Shades",NA,"1","Height 21 cm X 31cm Diameter",0.93
"436826","Wilko Pleated Shade Cream","Wilko","Light Shades",NA,"1",NA,0.86
"436827","Wilko Pleated Shade Duck Egg","Wilko","Light Shades",NA,"1",NA,0.86
"436828","Wilko Pleated Shade Mauve","Wilko","Light Shades",NA,"1",NA,0.86
"436829","Wilko Evelyn Floral Shade Red","Wilko","Light Shades",NA,"1",NA,0.86
"436830","Wilko Techno Flower Shade Neutral","Wilko","Light Shades",NA,"1",NA,0.86
"436840","Wilko Sphere Pendant Polished Nickel","Wilko","Pendants",NA,"1",NA,0.86
"436841","Wilko Audrey Pendant Clear","Wilko","Pendants",NA,"1",NA,0.86
"436848","Wilko Herringbone Shade Black 30cm","Wilko","Light Shades",NA,"1","Shade 30 x 20",0.93
"436849","Wilko Herringbone Shade Grey 30cm","Wilko","Light Shades",NA,"1","Shade 30 x 20",0.93
"436854","Wilko Small Glitter Shade Neutral 30cm","Wilko","Light Shades",NA,"1","Shade 30 x 20",0.93
"436855","Wilko Ritz Pendant Grey 30cm","Wilko","Pendants",NA,"1","Pendant 30 x 36.5",0.93
"436856","Wilko Lace Drum Shade Grey 30cm","Wilko","Light Shades",NA,"1","Shade 30 x 20",0.93
"436857","Wilko Amelia Shade White 30cm","Wilko","Light Shades",NA,"1","Shade 30 x 20",0.93
"436858","Wilko Amelia Shade Grey 30cm","Wilko","Light Shades",NA,"1","Shade 30 x 20",0.93
"436859","Wilko Shade Black and Copper ColouredLining 30cm","Wilko","Light Shades",NA,"1","Pendant 30 x 20",0.93
"436868","Wilko Charlie Pendant Silver","Wilko","Pendants",NA,"1","Pendant 20 x 27",0.93
"436869","Wilko Lucy Pendant Crystal Effect","Wilko","Pendants",NA,"1","Pendant 18 x 18",0.93
"436870","Wilko Bulb Cage Pendant Copper Effect","Wilko","Vintage Pendant",NA,"1","Pendant 19.5 x 29",0.93
"436965","Wilko Laser Cut Shade Grey","Wilko","Light Shades","Grey","1",NA,0.93
"437111","Wilko Morrocan Sphere Pendant Bronze","Wilko","Pendants",NA,"1",NA,0.86
"441905","Wilko Beaded Global Pendant Plated Finish","Wilko","Pendants",NA,"1",NA,0.86
"455249","Wilko Light Shade Velvet Mauve","Wilko","Light Shades",NA,"1","Dia: 30cm x H: 20cm",0.93
"455250","Wilko Light Shade Velvet Teal","Wilko","Light Shades",NA,"1","Dia: 30cm x H: 20cm",0.93
"455251","Wilko Light Shade Velvet Grey","Wilko","Light Shades",NA,"1","Dia: 30cm x H: 20cm",0.93
"455255","Wilko Light Shade Charcoal Taper Small","Wilko","Light Shades",NA,"1","Dia: 22cm x Dia 16.5cm x H: 17cm",0.93
"455256","Wilko Light Shade Charcoal Taper Large","Wilko","Light Shades",NA,"1","Dia: 29cm x Dia 23cm x H: 19.5cm",0.93
"455257","Wilko Light Shade 3 Tier Charcoal","Wilko","Light Shades",NA,"1","Dia: 35cm x H: 15cm",0.93
"455259","Wilko Shade Black with Gold Lining","Wilko","Light Shades",NA,"1","Dia: 30cm x H: 20cm",0.93
"456307","Wilko Vintage Pendant Satin Brass","Wilko","Vintage Pendant",NA,"1","30 x 30 x 16cm",0.93
"456308","Wilko Non Elec Pendant Smoked","Wilko","Pendants",NA,"1",NA,0.86
"456309","Wilko Shade Satin Brass Laser Cut Metal","Wilko","Pendants",NA,"1",NA,0.86
"456310","Wilko Pendant Clear Beehive","Wilko","Pendants",NA,"1",NA,0.86
"456312","Wilko Pendant Pink Beehive","Wilko","Pendants",NA,"1",NA,0.86
"456313","Wilko Pendant Grey Beehive","Wilko","Pendants",NA,"1",NA,0.86
"456442","Wilko Light Shade Grey Glitter Small","Wilko","Light Shades",NA,"1","Dia: 30cm x H: 20cm",0.93
"456890","Wilko Paper Textured Shade","Wilko","Light Shades",NA,"1","21.5 x 7.5 x 21.5cm",0.93
"119704","Wilko Functional Coolie Hard Shade Cream 7.5in","Wilko Functional","Light Shades","Cream",NA,"7.5in",0.93
"119811","Wilko Functional Coolie Hard Shade Cream 10in","Wilko Functional","Light Shades","Cream",NA,"25cm",0.93
"119818","Wilko Functional Coolie Hard Shade Cream 12in","Wilko Functional","Light Shades","Cream",NA,"30cm",0.93
"119821","Wilko Functional Coolie Hard Shade Cream 14in","Wilko Functional","Light Shades","Cream",NA,"14in",0.93
