"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Model Number","DQ Score"
"HOM","LIG","414372","Wilko Atole Table Lamp Parchment","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","414373","Wilko Atole Table Lamp Light Grey","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","418279","Wilko Latham Light Fitting Large","Wilko","Large",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","423269","Wilko Glass Balls Table Lamp Cool Grey","Wilko","30x30x57cm",NA,"1",NA,"No",NA,"60W",NA,NA,NA,0.95
"HOM","LIG","423270","Wilko Glass Balls Table Lamp Parchment","Wilko","30x30x57cm",NA,"1",NA,"No",NA,"60W",NA,NA,NA,0.95
"HOM","LIG","423273","Wilko Glass Table Lamp Champagne Gold","Wilko","30x30x57cm",NA,"1",NA,"No",NA,"60W",NA,NA,NA,0.95
"HOM","LIG","427922","Wilko Bottle Table Lamp White","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436427","Wilko Milan Table Lamp Grey","Wilko","39.5cm Height, 16cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436428","Wilko Milan Table Lamp Parchment","Wilko","39.5cm Height, 16cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436429","Wilko Milan Table Lamp Plum","Wilko","39.5cm Height, 16cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436430","Wilko Milan Table Lamp Teal","Wilko","39.5cm Height, 16cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436431","Wilko Milan Table Lamp Black","Wilko","39.5cm Height, 16cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436432","Wilko Milan Table Lamp White","Wilko","39.5cm Height, 16cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436433","Wilko Copper Effect Table Lamp","Wilko","37.5cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436434","Wilko Vintage Pendant Cream","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436435","Wilko Vintage Pendant Grey","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436436","Wilko Vintage Pendant Red","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436437","Wilko Vintage Pendant Black","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436438","Wilko Vintage Pendant Duck Egg","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436439","Wilko Vintage Pendant Sage","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436440","Wilko Olivia Pendant Crystal Effect","Wilko","24cm Height x 27cm Diameter",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436441","Wilko Vintage Pendant Chrome Finish","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436442","Wilko Vintage Pendant Copper Effect","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436443","Wilko Swirl 3 Arm Fitting Chrome","Wilko","23cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436444","Wilko Swirl 5 Arm Fitting Chrome","Wilko","23cm Height X 44cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436445","Wilko Galaxy Light Fitting Chrome","Wilko","28cm Height x 42cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436446","Wilko Ava Light Fitting Chrome","Wilko","20cm Height X 26cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436447","Wilko Black & White Table Lamp","Wilko","Height 68cm X 37cm Diameter",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436448","Wilko Black & White Shade 30cm","Wilko","Height 21 cm X 31cm Diameter",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436635","Wilko 3 Arm Fitting Chrome","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436636","Wilko 3 Arm Fitting Antique Brass","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436637","Wilko 5 Arm Fitting Chrome","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436638","Wilko 5 Arm Fitting Antique Brass","Wilko",NA,NA,"120cm x 170cm",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436639","Wilko Large Glass Industrial Pendant Pewter","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436640","Wilko Triple Glass Industrial Pendant Pewter","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436824","Wilko Table Lamp Rose","Wilko",NA,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436825","Wilko Laser Cut Table Lamp Grey","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436826","Wilko Pleated Shade Cream","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436827","Wilko Pleated Shade Duck Egg","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436828","Wilko Pleated Shade Mauve","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436829","Wilko Evelyn Floral Shade Red","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436830","Wilko Techno Flower Shade Neutral","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436831","Wilko Ceramic Table Lamp Grey","Wilko",NA,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436832","Wilko Isabelle Table Lamp Silver","Wilko",NA,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436833","Wilko Textured Table Lamp","Wilko",NA,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436834","Wilko With Love Table Lamp","Wilko",NA,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436836","Wilko Sorrento 3 Arm Fitting","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436837","Wilko Sorrento 5 Arm Fitting","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436840","Wilko Sphere Pendant Polished Nickel","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436841","Wilko Audrey Pendant Clear","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","436842","Wilko Audrey Table Lamp Clear","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436843","Wilko Florence Table Lamp Black","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","436846","Wilko Ombre Table Lamp Purple","Wilko","Table Lamp 30 x 50.5",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436847","Wilko Ombre Table Lamp Teal","Wilko","Table Lamp 30 x 50.5",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436848","Wilko Herringbone Shade Black 30cm","Wilko","Shade 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436849","Wilko Herringbone Shade Grey 30cm","Wilko","Shade 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436854","Wilko Small Glitter Shade Neutral 30cm","Wilko","Shade 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436855","Wilko Ritz Pendant Grey 30cm","Wilko","Pendant 30 x 36.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436856","Wilko Lace Drum Shade Grey 30cm","Wilko","Shade 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436857","Wilko Amelia Shade White 30cm","Wilko","Shade 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436858","Wilko Amelia Shade Grey 30cm","Wilko","Shade 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436859","Wilko Shade Black and Copper ColouredLining 30cm","Wilko","Pendant 30 x 20",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436861","Wilko Swirl Table Lamp Chrome Effect","Wilko","Table Lamp 25 x 40.5",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436862","Wilko Swirl Table Lamp Brass","Wilko","Table Lamp 25 x 40.5",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436863","Wilko Ceramic Heart Shaped Table Lamp","Wilko","Table Lamp 11.5 x 22.5 x 23",NA,"1",NA,"No",NA,"25w",NA,NA,NA,0.95
"HOM","LIG","436864","Wilko Tunis Table Lamp Chrome","Wilko","Table Lamp 12 x 23",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436865","Wilko Tunis Table Lamp Brass Effect","Wilko","Table Lamp 12 x 23",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436868","Wilko Charlie Pendant Silver","Wilko","Pendant 20 x 27",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436869","Wilko Lucy Pendant Crystal Effect","Wilko","Pendant 18 x 18",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436870","Wilko Bulb Cage Pendant Copper Effect","Wilko","Pendant 19.5 x 29",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436871","Wilko Small Industrial Glass Pendant Antique Brass","Wilko","Pendant 14 x 25",NA,"1",NA,"No",NA,"25w",NA,NA,NA,0.95
"HOM","LIG","436872","Wilko Suspension Lighting Kit Copper Effect","Wilko","Suspension Kit 10 x 85",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436873","Wilko Suspension Lighting Kit Chrome Finish","Wilko","Suspension Kit 10 x 85",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436874","Wilko Suspension Lighting Kit Brass Effect","Wilko","Suspension Kit 10 x 85",NA,"1",NA,"No",NA,"60w",NA,NA,NA,0.95
"HOM","LIG","436965","Wilko Laser Cut Shade Grey","Wilko",NA,"Grey","1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436970","Wilko Angle Task Lamp Chrome Effect","Wilko",NA,"Silver","1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436971","Wilko Angle Task Lamp Red","Wilko",NA,"Red","1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436972","Wilko LED Task Lamp Chrome","Wilko",NA,"Silver","1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","436974","Wilko Designo Lamp Grey","Wilko",NA,"Grey","1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","437026","Wilko Sienna Lamp Silver Effect","Wilko","Table Lamp 18 x 32 x 40",NA,"1",NA,"No",NA,"40w",NA,NA,NA,0.95
"HOM","LIG","437111","Wilko Morrocan Sphere Pendant Bronze","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","441796","Wilko LED PIR Floodlight 10w","Wilko","Width: 17cm, Depth: 21cm, Height: 32cm",NA,"1","aluminium + glass","Yes",NA,"60w",NA,NA,NA,0.65
"HOM","LIG","441905","Wilko Beaded Global Pendant Plated Finish","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","441906","Wilko Global Table Lamp Plated Finish","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","455249","Wilko Light Shade Velvet Mauve","Wilko","Dia: 30cm x H: 20cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455250","Wilko Light Shade Velvet Teal","Wilko","Dia: 30cm x H: 20cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455251","Wilko Light Shade Velvet Grey","Wilko","Dia: 30cm x H: 20cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455252","Wilko Outdoor Light Dual Illuminator PIR","Wilko","W: 7cm x Depth: 11cm x H: 21cm",NA,"1",NA,NA,NA,"2 x 35w",NA,NA,NA,0.941666666666667
"HOM","LIG","455253","Wilko Outdoor Light Chimney Wall","Wilko","W: 17cm x Depth: 19cm x H: 31cm",NA,"1",NA,NA,NA,"60w",NA,NA,NA,0.941666666666667
"HOM","LIG","455254","Wilko Outdoor Light 4 Sided Lantern","Wilko","W: 15cm x Depth: 18.5cm x H: 35cm",NA,"1",NA,NA,NA,"60w",NA,NA,NA,0.941666666666667
"HOM","LIG","455255","Wilko Light Shade Charcoal Taper Small","Wilko","Dia: 22cm x Dia 16.5cm x H: 17cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455256","Wilko Light Shade Charcoal Taper Large","Wilko","Dia: 29cm x Dia 23cm x H: 19.5cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455257","Wilko Light Shade 3 Tier Charcoal","Wilko","Dia: 35cm x H: 15cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455259","Wilko Shade Black with Gold Lining","Wilko","Dia: 30cm x H: 20cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","455260","Wilko Outdoor Oblong Wall Light","Wilko","W: 15cm x Depth: 10cm x H: 28cm",NA,"1",NA,NA,NA,"60w",NA,NA,NA,0.941666666666667
"HOM","LIG","455262","Wilko Lamp Marble Effect Small","Wilko","Dia: 20cm x H: 30.5cm",NA,"1",NA,"No",NA,"40W",NA,NA,NA,0.95
"HOM","LIG","455263","Wilko Lamp Ceramic Cut Out Silver","Wilko","Dia: 25cm x H: 0.95cm",NA,"1",NA,"No",NA,"40W",NA,NA,NA,0.95
"HOM","LIG","456307","Wilko Vintage Pendant Satin Brass","Wilko","30 x 30 x 16cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","456308","Wilko Non Elec Pendant Smoked","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","456309","Wilko Shade Satin Brass Laser Cut Metal","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","456310","Wilko Pendant Clear Beehive","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","456312","Wilko Pendant Pink Beehive","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","456313","Wilko Pendant Grey Beehive","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","LIG","456314","Wilko Lamp Silver Mirror","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","456315","Wilko Desk Lamp Blue","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","456316","Wilko Angle Task Lamp Copper","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","456317","Wilko Table Lamp Industrial","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","456318","Wilko Table Lamp Marble","Wilko","30 x 30 x 48cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","456319","Wilko Lamp Ceramic White","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","456320","Wilko Lamp Small Glass Champagne","Wilko","18 x 28 x 37cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","456321","Wilko Lamp Small Glass Smoke","Wilko","28 x 28 x 37cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","456322","Wilko Lamp Textured Carved Grey","Wilko","30 x 30 x 49cm",NA,"1",NA,"No",NA,NA,NA,NA,NA,0.9
"HOM","LIG","456442","Wilko Light Shade Grey Glitter Small","Wilko","Dia: 30cm x H: 20cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","456443","Wilko Desk Lamp Designo White","Wilko",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.85
"HOM","LIG","456890","Wilko Paper Textured Shade","Wilko","21.5 x 7.5 x 21.5cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119704","Wilko Functional Coolie Hard Shade Cream 7.5in","Wilko Functional","7.5in","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119811","Wilko Functional Coolie Hard Shade Cream 10in","Wilko Functional","25cm","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119818","Wilko Functional Coolie Hard Shade Cream 12in","Wilko Functional","30cm","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119821","Wilko Functional Coolie Hard Shade Cream 14in","Wilko Functional","14in","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436839","Wilko Paper Floor Lamp","Wilko Functional",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,0.8
"HOM","LIG","6745","Wilko Functional Paper Shade White12 to 14in","Wilko Functional","30cm","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","LIG","6746","Wilko Functional Paper Shade White 16in","Wilko Functional","40cm","White","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","MIR","326791","Wilko V Groove Mirror 30 x 40cm","Wilko","30x40cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","326814","Wilko White Over Door Mirror","Wilko","Rectangular","White",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415649","Wilko All Glass Frame Mirror Large 75 x 105cm","Wilko","75 x 105cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415650","Wilko Glitter Frame Mirror Large 60 x 90cm","Wilko","Large",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415651","Wilko Glitter Frame Mirror Medium 40 x 60cm","Wilko","Medium",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415653","Wilko All Glass Dressing Table Mirror43.5 x 56.5cm","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","415658","Wilko Ornate Mirror Medium Black 50 x 64cm","Wilko","Medium",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415671","Wilko Rococco Mirror Medium White 60 x 80cm","Wilko","Medium",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415672","Wilko Rococco Mirror Large White 76 x 96cm","Wilko","Large",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415673","Wilko Rococco Hall Mirror White 40 x 130cm","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","415674","Wilko Rococco Cheval Mirror White 44 x 170cm","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","416626","Wilko White Frame Mirror 41 x 52cm","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","416627","Wilko Oak Effect Hall Mirror 41 x 133cm","Wilko",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","416628","Wilko Oak Effect Mirror Small 41 x 52cm","Wilko","2.4 x 41 x 52cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","416629","Wilko Oak Effect Mirror Medium 52 x 62cm","Wilko","2.5 x 52 x 62cm",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","416630","Wilko Oak Effect Mirror Large 61 x 81cm","Wilko","Large",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","416631","Wilko Oak Effect Mirror Extra Large 71 x 91cm","Wilko","Large",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","416632","Wilko Mirror All Glass Frame Medium 60 x 80cm","Wilko","Medium",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","436151","Wilko Black Frame Mirror 41 x 52cm","Wilko",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","456097","Wilko Over Door Mirror Grey","Wilko","126 x 2 x 34cm","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","185422","Wilko Easy Photo Frame Silver Effect 6 x 4in","Wilko","6x4in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","185423","Wilko Easy Photo Frame Silver Effect 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","185424","Wilko Easy Photo Frame Silver Effect 8 x 6in","Wilko","8x6in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","185425","Wilko Easy Photo Frame Silver Effect 10 x 8in","Wilko","10x8in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","185426","Wilko Easy Photo Frame Silver Effect A4","Wilko","A4","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","185427","Wilko Easy Photo Frame Silver Effect 16 x 12in","Wilko","16x12in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","186289","Wilko Rustic  Effect Photo Frame 7 x 5in","Wilko","7x5in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","186290","Wilko Rustic Effect Photo Frame 8 x 6in","Wilko","8x6in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","186292","Wilko Rustic Effect Photo Frame 10 x 8in","Wilko","10x8in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","186293","Wilko Rustic Effect Photo Frame 12 x 10in","Wilko","12x10in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","186294","Wilko Rustic Effect Photo Frame 14 x 11in","Wilko","14x11in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","187652","Wilko Rustic Effect Photo Frame 20 x 16in","Wilko","20x16in","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","213564","Wilko Dorchester Gold Photo Frame 7 x 5in","Wilko","7x5in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","213565","Wilko Dorchester Gold Photo Frame 8 x 6in","Wilko","8x6in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","213566","Wilko Dorchester Gold Photo Frame 10 x 8in","Wilko","10x8in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","213567","Wilko Dorchester Gold Photo Frame 12 x 10in","Wilko","12x10in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","213568","Wilko Dorchester Gold Photo Frame 14 x 11in","Wilko","14x11in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242196","Wilko Dorchester Gold Photo Frame 20 x 16in","Wilko","20x16in","Gold","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242202","Wilko Pewter Effect Photo Frame 6 x 4in","Wilko","6x4in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242203","Wilko Pewter Effect Photo Frame 7 x 5in","Wilko","7x5in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242204","Wilko Pewter Effect Photo Frame 8 x 6in","Wilko","8x6in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242205","Wilko Pewter Effect Photo Frame 10 x 8in","Wilko","10x8in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242322","Wilko Rustic Effect Photo Frame A4","Wilko","A4","Wood","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242493","Wilko Easy Photo Frame Black 6 x 4in","Wilko","6x4in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242494","Wilko Easy Photo Frame Black 10 x 8in","Wilko","10x8in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242495","Wilko Easy Photo Frame Black A4","Wilko","A4","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242496","Wilko Easy Photo Frame Black 7 x 5in","Wilko","7x5in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","242498","Wilko Easy Photo Frame Black 16 x 12in","Wilko","16x12in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","250486","Wilko Pewter Effect Photo Frame A4","Wilko","A4","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","250487","Wilko Pewter Effect Photo Frame 12 x 10in","Wilko","12x10in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","250488","Wilko Pewter Effect Photo Frame 20 x 16in","Wilko","20x16in","Grey","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","277030","Wilko Dorchester Silver Photo Frame 7 x 5in","Wilko","7x5in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","277031","Wilko Dorchester Silver Photo Frame 8 x 6in","Wilko","8x6in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","277033","Wilko Dorchester Silver Photo Frame 10 x 8in","Wilko","10x8in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","277034","Wilko Dorchester Silver Photo Frame 12 x 10in","Wilko","12x10in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","277035","Wilko Dorchester Silver Photo Frame 14 x 11in","Wilko","11x14in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","277037","Wilko Dorchester Silver Photo Frame 20 x 16in","Wilko","20x16in","Silver","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291010","Wilko Black Photo Frame 6 x 4in","Wilko","6x4in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291011","Wilko Black Photo Frame 7 x 5in","Wilko","7x5in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
"HOM","PHO","291012","Wilko Black Photo Frame 8 x 6in","Wilko","8x6in","Black","1",NA,NA,NA,NA,NA,NA,NA,1
