"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"PET","CAT","243694","Go-Cat Adult Dry Cat Food Tuna Herring andVegetables 825g","Go Cat","825g","1",0.95
"PET","CAT","243695","Go-Cat Adult Dry Cat Food Chicken and Duck 825g","Go Cat","825g","1",0.9
"PET","CAT","284809","Go-Cat Dry Cat Food Turkey and Vegetables 825g","Go Cat","825g","1",0.95
"PET","CAT","314536","Go-Cat Dry Cat Food Chicken and Garden Greens forIndoor Cats 950g","Go Cat","825g","1",0.95
"PET","CAT","336109","Go-Cat Dry Cat Food Crunchy and Tender Tuna 375g","Go Cat","375g",NA,0.8625
"PET","CAT","336110","Go-Cat Dry Cat Food Crunchy and Tender Beef andChicken 375g","Go Cat","375g","1",0.95
"PET","CAT","401013","Go-Cat Dry Cat Food Crunchy and Tender Chickenand Turkey 375g","Go Cat","375g",NA,0.8625
"PET","CAT","411019","Go-Cat Dry Cat Food Crunchy and Tender Beef andChicken 800g","Go Cat","800g","1",0.95
"PET","CAT","412186","Go-Cat Dry Kitten Food Crunchy and Tender 800g","Go Cat","800g","1",0.95
"PET","CAT","412942","Go-Cat Dry Cat Food Duck and Chicken 2kg","Go Cat","2kg","1",0.95
"PET","CAT","412943","Go-Cat Dry Cat Food Crunchy and Tender SalmonTuna and Vegetables 800g","Go Cat","800g","1",0.95
"PET","CAT","255906","Gourmet Gold Tinned Cat Food Pate with Ocean Fish85g","Gourmet","85g","1",1
"PET","CAT","267168","Gourmet Gold Tinned Cat Food Chicken Liver 85g","Gourmet","85g","1",1
"PET","CAT","278024","Gourmet Gold Tinned Cat Food Salmon and Chickenin Gravy 85g","Gourmet","85g",NA,0.9125
"PET","CAT","278056","Gourmet Gold Tinned Cat Food Duck and Turkey 85g","Gourmet","85g",NA,0.9125
"PET","CAT","314569","Gourmet Perle Pouch Cat Food Chefs CollectionMini Fillets in Gravy 12 x 85g","Gourmet","85g","12",1
"PET","CAT","314570","Gourmet Perle Ocean Delicacies Mini Fillets inGravy 12 x 85g","Gourmet","85g","1",1
"PET","CAT","314571","Gourmet Perle Pouch Cat Food Chefs CollectionMini Fillets in Gravy 12 x 85g","Gourmet","85g","12",1
"PET","CAT","336165","Gourmet Gold Adult Tinned Cat FoodDouble Delicacies 12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","336166","Gourmet Gold Adult Tinned Cat Food Pate RecipesFish Liver Turkey and Beef 12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","405692","Gourmet Mon Petit Pouch Cat Food Poultry Mix 6 x50g","Gourmet","6x50g","6",1
"PET","CAT","405693","Gourmet Mon Petit Pouch Cat Food Salmon in Gravy 6x 50g","Gourmet","6 x 50g","6",1
"PET","CAT","405694","Gourmet Mon Petit Pouch Cat Food Lamb in Gravy6 x 50g","Gourmet","6 x 50g","6",1
"PET","CAT","411013","Gourmet Perle Pouch Cat Food Meats Duo 12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","413530","Gourmet Gold Cat Food Gravy Collection Multipack12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","431385","Gourmet Perle  Pouch Cat Food Country 12 x 85g","Gourmet","85g","12",1
"PET","CAT","436236","Gourmet Mon Petit Pouch Cat Food Beef and Chicken6 x 50g","Gourmet","6x50g","6",1
"PET","CAT","436237","Gourmet Mon Petit Pouch Cat FoodFish Menu  6 x 50g","Gourmet","6x50g","6",1
"PET","CAT","453838","Gourmet Soup Cat Food Multi Variety Chicken 4x40g","Gourmet","4 x 40g","4",0.95
"PET","CAT","453839","Gourmet Soup Cat Food Multi Variety Salmon 4x40g","Gourmet","4 x 40g","4",0.95
"PET","CAT","453854","Gourmet Perle Pouch Cat Food Multi Variety ChefsCollection 60 x 85g","Gourmet","60 x 85g","60",0.95
"PET","CAT","284784","Purina One Adult Dry Cat Food Chicken and WholeGrains 800g","Purina One","800g","1",1
"PET","CAT","284792","Purina One Adult Dry Cat Food Salmon and WholeGrains 800g","Purina One","800g","1",1
"PET","CAT","330121","Purina One Dry Cat Food Turkey and Rice forSensitive Digestion 800g","Purina One","800g","1",1
"PET","CAT","431387","Purina One Dry Senior Cat Food Chicken andWholegrain 800g","Purina One","800g","1",1
"PET","DOG","193850","Bakers Complete Dry Dog Food with Tasty Beef andCountry Vegetables 5kg","Bakers","6kg",NA,0.9125
"PET","DOG","193859","Bakers Complete Dry Dog Food Chicken andVegetables 2.7kg","Bakers","2.7kg","1",1
"PET","DOG","209981","Bakers Complete Dry Dog Food with Tasty Beef andCountry Vegetables 1.35kg","Bakers","1.35kg",NA,0.9125
"PET","DOG","236028","Bakers Complete Dry Dog Food Meaty Meals withTender Beef 1kg","Bakers","1kg",NA,0.9125
"PET","DOG","245724","Bakers Complete Dry Dog Food Chicken and CountryVegetables 5kg","Bakers","5kg","1",1
"PET","DOG","252412","Bakers Complete Dry Puppy Food with Tasty Beefand Country Vegetables 1kg","Bakers","1kg","1",1
"PET","DOG","252414","Bakers Complete Dry Senior Food with TastyChicken Rice and Country Vegetables 1kg","Bakers","1kg","1",1
"PET","DOG","252416","Bakers Complete Dry Dog Food with Tasty Chicken1kg","Bakers","1KG",NA,0.9125
"PET","DOG","252426","Bakers Complete Dry Dog Food with Tasty Beef 2.7kg","Bakers","2.7kg",NA,0.9125
"PET","DOG","252570","Bakers Complete Dry Dog Food Chicken andVegetables 1.35kg","Bakers","1.535kg","1",1
"PET","DOG","282937","Bakers Complete Dry Dog Food Weight Control 1kg","Bakers","1kg","1",1
"PET","DOG","292458","Bakers Complete Dry Dog Food with Tasty Beef andCountry Vegetables for Small Dogs 1kg","Bakers","1kg","1",1
"PET","DOG","336144","Bakers Dog Food Chicken and Vegetables 1kg","Bakers","1Kg","1",1
"PET","DOG","336171","Bakers Complete Dry Small Dog Food Meaty MealsWith Tasty Beef 1kg","Bakers","1kg","1",1
"PET","DOG","427990","Winalot Dry Dog Food Beef 800g","Winalot","800g","1",1
"PET","DOG","427991","Winalot Dry Dog Food Beef and Vegetables 2.5kg","Winalot","2.5kg","1",1
"PET","DOG","431386","Winalot Dog Food Hearty Duos Duck and Chicken12 x 400g","Winalot","12x400g","12",0.95
"PET","DOG","436238","Winalot Perfect Portions Pouch Dog Food12 x 100g","Winalot","12x100g","12",1
"PET","DOG","436239","Winalot Pouch Dog Food Chicken and Beef 4 x 100g","Winalot","4x100g","4",1
"PET","DOG","453843","Winalot Perfect Portions Dog Food Multipack12x100g","Winalot","12x100g","12",1
"PET","DOG","453844","Winalot Perfect Portions Dog Food Pouch Beef andChicken 4 x 100g","Winalot","4x100g","4",1
"PET","DOG","453849","Winalot Adult Dog Food Turkey 2.5kg","Winalot","10.8cm x 21.1cm x 27.6cm","1",1
"PET","TRT","149887","Bakers Allsorts Dog Treats 98g","Bakers","98g",NA,0.9125
"PET","TRT","232313","Bakers Dog Treats Bacon Flavour Sizzlers 120g","Bakers","120g",NA,0.9125
"PET","TRT","245726","Bakers Dog Treats Whirlers 150g","Bakers","150g","1",1
"PET","TRT","258070","Bakers Dog Treats Chicken Dental Sticks 7pk","Bakers","230g","7",1
"PET","TRT","267181","Bakers Dog Treats Meaty Twist 180g","Bakers","180g",NA,0.9125
"PET","TRT","303696","Bakers Dog Treat Jumbo Meaty Twist 200g","Bakers","200g",NA,0.9125
"PET","TRT","303701","Bakers Dog Treat Dental Delicious Large 270g","Bakers","Large","7pk",1
"PET","TRT","316266","Bakers Dog Treats Chicken Joint for Medium Dogs 7x 180g","Bakers","180g","7",1
"PET","TRT","316267","Bakers Dog Treats Joint Delicious Chicken forLarge Dogs 7pk 240g","Bakers","240g","7",1
"PET","TRT","346555","Bakers Dog Treats Mini Steaks 150g","Bakers","150g","1",1
"PET","TRT","450193","Bakers Dog Food Meaty Cuts Chicken 70g","Bakers","70g","1",1
"PET","TRT","338822","Bonio Dog Treat Biscuits 375g","Bonio","375g","1",1
"PET","TRT","448165","Dentalife Dog Chew Large 4pk 142g","Purina","142g","4",0.95
"PET","TRT","448166","Dentalife Dog Chew Large 12pk 426g","Purina","426g","12",0.95
"PET","TRT","448167","Dentalife Dog Chew Medium 5pk 115g","Purina","115g","5",0.95
"PET","TRT","448168","Dentalife Dog Chew Medium 15pk 345g","Purina","345g","15",0.95
"PET","TRT","448169","Dentalife Dog Chew Small 7pk 115g","Purina","115g","7",0.95
"PET","TRT","448170","Dentalife Dog Chew Small 21pk 345g","Purina","345g","21",0.8625
"PET","TRT","412164","Nestle Dog Treats Adventuros Wild Boar Nuggets 90g","Purina One","90g","1",0.95
"PET","TRT","412166","Nestle Dog Treats Adventuros Venison Strips 90g","Purina One","90g",NA,0.8625
"PET","TRT","412172","Nestle Dog Treats Adventuros Buffalo Sticks 120g","Purina One","120g",NA,0.8625
