"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"453407","HandiPOD Purple Poop Bag Dispenser andAntibacterial Hand Sanitiser","HandiPOD","Waste Bags","Purple","1","14.5 x 4.5 x 4.5cm",1
"314878","Harringtons Rich in Lamb and Rice 15kg","Harringtons","Large Bagged Food",NA,"1","15kg",1
"314879","Harringtons Rich in Turkey with Veg 15kg","Harringtons","Large Bagged Food",NA,"1","15kg",1
"440069","HiLife Feed Me with Beef and Fresh Vegetables Flavoured with Cheese 6kg","Hilife","Boxed Food",NA,"1","6kg",1
"440070","HiLife Feed Me with Turkey,Chicken & Fresh Vegetables Flavoured with Bacon 6kg","Hilife","Boxed Food",NA,"1","6kg",1
"440071","HiLife Feed Me with Lamb and Chicken Flavoured with Tomato and Vegetables 6kg","Hilife","Boxed Food",NA,"1","6kg",1
"314864","Hills Science Plan Adult 1-6 Optimal Care Chicken400g","Hills","Bagged Food",NA,"1","400g",1
"314865","Hills Science Plan Adult 1-6 Optimal Care with Tuna 400g","Hills","Bagged Food",NA,"1","400g",1
"314866","Hills Science Plan Adult 1-6 Optimal Care Chicken2kg","Hills","Bagged Food",NA,"1","2kg",1
"314257","Iams Proactive Nutrition Adult Small Medium Rich in Succulent Roast Chicken 7.5kg","Iams","Large Bagged Food",NA,"1","7.5kg",1
"314433","King British Green Water Control Pond Water Treatment 250ml","King British","Cleaning and Water Control",NA,NA,NA,1
"314435","King British White Spot Control Pond Fish Medicine250ml","King British","Cleaning and Water Control",NA,NA,NA,1
"314437","King British Sludge Remover Pond Water Treatment 250ml","King British","Cleaning and Water Control",NA,NA,NA,1
"335691","King British Barley Straw Extract 250ml","King British","Cleaning and Water Control",NA,NA,NA,1
"334160","Komodo Daylight Neodymium Spot Bulb ES 150W","Komodo","Heating",NA,NA,NA,1
"334162","Komodo Daylight Neodymium Spot Bulb BC 75W","Komodo","Heating",NA,NA,NA,1
"334163","Komodo Daylight Neodymium Spot Bulb BC 100W","Komodo","Heating",NA,NA,NA,1
"334204","Komodo Mealworm Holding Dish Brown Small","Komodo","Bowl",NA,NA,NA,1
"334205","Komodo Smart Dish Mealworm Holder Brown","Komodo","Bowl",NA,NA,NA,1
"334223","Komodo Leopard Gecko Dusting Powder Premium 75g","Komodo","Food",NA,NA,NA,1
"334228","Komodo Tortoise Diet Complete Holistic Dandelion 340g","Komodo","Food",NA,NA,NA,1
"334230","Komodo Tortoise Diet Complete Holistic Fruit and Flower 340g","Komodo","Food",NA,NA,NA,1
"334238","Komodo Tropical Terrain Compact Brick","Komodo","Terrain",NA,NA,NA,1
"334240","Komodo Tropical Terrain Rainforest Substrate 6L","Komodo","Terrain",NA,NA,NA,1
"334241","Komodo Aspen Bed Terrain Snake Substrate 6L","Komodo","Terrain",NA,NA,NA,1
"428954","Komodo CaCo Sand White 4kg","Komodo","Sand",NA,NA,NA,1
"454289","Komodo Habitat Moss Compact Brick 100g","Komodo","Terrain",NA,NA,NA,1
"454291","Komodo Twin Jelly Pot Holder","Komodo","Food",NA,NA,NA,1
"334135","Kong Puppy Chewing Dog Toy Small","Kong","Puppy Toys",NA,"1","Small",1
"334136","Kong Puppy Chewing Dog Toy Medium","Kong","Puppy Toys",NA,"1","Medium",1
"334272","Marina Naturals Silk Plant Dracena Red/Green Large","Marina","Artificial Plants and Grass","Red","1","Large",1
"442016","Natures Feast Rabbit Nugget Mix 1.5kg","Natures Feast","Food",NA,"1","1.5kg",1
"452639","Naturo Adult Cat Chicken Mousse 85g","Naturo","Grain & Wheat Free Food",NA,"1","85g",1
"452640","Naturo Adult Cat Turkey Mousse 85g","Naturo","Grain & Wheat Free Food",NA,"1","85g",1
"452641","Naturo Adult Cat Salmon Mousse 85g","Naturo","Grain & Wheat Free Food",NA,"1","85g",1
"452642","Naturo Adult Cat Tuna Mousse 85g","Naturo","Grain & Wheat Free Food",NA,"1","85g",1
"335665","Pondnature Blanket Weed Solution 500g","Pondnature","Cleaning and Water Control",NA,NA,"500g",1
"335666","Pondnature Fish Treats Mix","Pondnature","Food",NA,NA,NA,1
"335667","Pondnature Freshwater Shrimp","Pondnature","Food",NA,NA,NA,1
"335668","Pondnature Pond Pellets 1L","Pondnature","Food",NA,NA,NA,1
"335669","Pondnature Pond Flake","Pondnature","Food",NA,NA,NA,1
"335671","Pondnature Pond Pellets 5L","Pondnature","Food",NA,NA,NA,1
"335672","Pondnature Pond Sticks 5L","Pondnature","Food",NA,NA,NA,1
"314190","Rosewood 40 Winks Water Resistant Crate Mattress Green 56x45x7cm","Rosewood","Mattresses","Multi","1","Small",1
"314192","Rosewood 40 Winks Water Resistant Crate Mattress Green 88x64x8cm","Rosewood","Mattresses","Multi","1","Large",1
"314880","Rosewood Pet Products Pet Keeper Small 3L","Rosewood","Tanks and Aquariums",NA,NA,NA,1
"454031","Rosewood Meaty Takeaway Pet Toy Beef Flavour","Rosewood","Dental and Chew Toys","Multi","1","Small",1
"454034","Rosewood Jolly Doggy Dental Saucer Pet ToyThrow and Go","Rosewood","Dental and Chew Toys","Green","1","23cm",1
"454038","Rosewood Naturals Meadow Menu for Rabbits 2kg","Rosewood","Food",NA,"1","2kg",1
"454039","Rosewood Naturals Meadow Menu for Guinea Pigs2kg","Rosewood","Food",NA,"1","2kg",1
"454040","Rosewood Naturals Meadow Menu for Chinchillasand Degus 2kg","Rosewood","Food",NA,"1","2kg",1
"314347","Rotastak Home Zone Genus 200 Gerbil and HamsterWire Cage","Rotastak","Housing",NA,NA,NA,1
"314883","Rotastak Dreamland Complete Home for Hamsters, Gerbils and Mice","Rotastak","Housing",NA,NA,NA,1
"314885","Rotastak Super Pod","Rotastak","Housing",NA,NA,NA,1
"313648","Simple Solution Patio and Decking Stain and OdourRemover 4L","Simple Solution","Stain and Odour Remover",NA,"1","4L",1
"314634","Supa Suet Pellet Feeder","Supa","Suet Feeder",NA,"1","12in",1
"314647","Supa Wild Bird Fort Knuts Peanut Feeder","Supa","Peanut Feeder",NA,"1","8in",1
"314649","Supa Turtle Food 1L","Supa","Food",NA,NA,NA,1
"314650","Supa Vacation Pond Fish Food 50g","Supa","Food",NA,NA,NA,1
"336192","Supa Wild Bird Seed Feeder 30in","Supa","Seed Feeder",NA,"1","80cm",1
"423001","Supersoft Pet Bed Red Striped","Supersoft","Soft Beds","Multi","1","Small",1
"314559","Wagg Complete Worker with Chicken and Veg 17kg","Wagg","Large Bagged Food",NA,"1","17kg",1
"334297","Webbox Working Dogs Adult Complete Original 7.5kg","Webbox","Large Bagged Food",NA,"1","7.5kg",1
"303760","Wilko Poultry Pecker Block 280g","Wilko","Treats",NA,"1","280g",1
"454007","Wilko Muesli Pea Feast for Rabbits 7.5kg","Wilko","Food",NA,"1","65cm x 35cm x 10cm",1
"455266","Wilko Rabbit Nuggets 7.5kg","Wilko","Food",NA,"1","65cm x 35cm x 10cm",1
