"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"74127","Carnation Corn 5pk","Carnation","Plasters, Dressings and Pads",NA,"5pk",NA,0.9125
"331802","Centrum Advanced 50+ Multivitamin 30pk","Centrium","Health and Vitality",NA,"30pk",NA,0.8625
"331803","Centrum Advanced Multivitamin 30pk","Centrium","Health and Vitality",NA,"30pk",NA,0.8625
"332707","Centrum Performance Multivitamin 30pk","Centrium","Health and Vitality",NA,"30pk",NA,0.8625
"350174","Centrum For Men 50 Plus 30pk","Centrium","Health and Vitality",NA,"30",NA,0.8625
"350175","Centrum For Women 50 Plus 30pk","Centrium","Health and Vitality",NA,"30",NA,0.8625
"352072","Centrum Fruity Chew's Multivitamin 30pk","Centrium","Health and Vitality",NA,"1",NA,0.8625
"280489","Clearblue Pregnancy Test Digital 1 Test","Clearblue","Pregnancy Test",NA,"1",NA,0.9125
"302375","Clearblue Ovulation Digital 10pk","Clearblue","Ovulation Test",NA,"7pk",NA,0.9125
"342020","Clearblue Pregnancy Test Visual 1pk","Clearblue","Pregnancy Test",NA,"1",NA,0.9125
"284478","Compeed Blister Medium 5pk","Compeed","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"304074","Compeed Corn Plasters Medium 10pk","Compeed","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"413169","Complan Strawberry 4pk","Complan","Weight Loss Powder",NA,"4",NA,0.9125
"252576","Covonia Catarrh Relief 100ml","Covonia","Cough Medicines",NA,NA,"100ml",0.9125
"296894","Covonia Lozenges Original 30g","Covonia","Cough Medicines",NA,"1",NA,0.9125
"445627","Covonia Chesty Cough Syrup Sugar and Alcohol Free150ml","Covonia","Cold and Flu Medicines",NA,NA,NA,0.825
"445628","Covonia Sugar Free Lozenges 30g","Covonia","Sore Throat",NA,NA,NA,0.825
"280490","Cystocalm Cystitus Relief 6pk","Cystocalm","Relief Cream",NA,"1",NA,0.86
"216513","Deep Freeze Spray 150ml","Deep Freeze","Gels, Patches and Sprays",NA,NA,"150ml",0.9125
"231497","Deep Freeze Cold Gel 35g","Deep Freeze","Gels, Patches and Sprays",NA,NA,"35g",0.9125
"209823","Deep Heat Heat Rub 35g","Deep Heat","Gels, Patches and Sprays",NA,NA,"35g",0.9125
"260920","Deep Heat Patch 4pk","Deep Heat","Gels, Patches and Sprays",NA,"1",NA,0.9125
"345630","Elastoplast Disney Princess Plasters 16s","Disney","Plasters, Dressings and Pads",NA,"16pk",NA,0.9125
"332937","Durex Play Tingling Lube 60ml","Durex","Lubricant",NA,NA,"50ml",0.86
"342573","Durex Vibrations Ring 1pk","Durex","Sexual Enhancement",NA,"1pk",NA,0.86
"430539","Durex Extra Safe 12pk","Durex","Condoms",NA,"12pk",NA,0.86
"430540","Durex Thin Feel 12pk","Durex","Condoms",NA,"12pk",NA,0.86
"430541","Durex Pleasure Me 12pk","Durex","Condoms",NA,"12pk",NA,0.86
"430543","Durex Mutual Climax 12pk","Durex","Condoms",NA,"12pk",NA,0.86
"453079","Durex Intense Condom 12s","Durex","Condoms",NA,"12",NA,0.86
"453081","Durex Intense Gel","Durex","Sexual Enhancement",NA,"1",NA,0.86
"453082","Durex Little Devil","Durex","Sexual Enhancement",NA,"1",NA,0.86
"453083","Durex Intense Bullet","Durex","Sexual Enhancement",NA,"1",NA,0.86
"317765","Elastoplast Extra Tough Waterproof Plasters 12s","Elastoplast","Plasters, Dressings and Pads",NA,"12pk",NA,0.9125
"33575","Elastoplast Water Resistant Plasters 20s","Elastoplast","Plasters, Dressings and Pads",NA,"20pk",NA,0.9125
"350181","Elastoplast Sensitive Plasters 20s","Elastoplast","Plasters, Dressings and Pads",NA,"20pk",NA,0.9125
"352115","Elastoplast Fabric Plasters 40s","Elastoplast","Plasters, Dressings and Pads",NA,"1",NA,0.8625
"352116","Elastoplast Water Resistant Plasters 40s","Elastoplast","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"352117","Elastoplast Knee & Elbow Fabric Plasters 10s","Elastoplast","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"352118","Elastoplast Disney Family Pack Plasters 40s","Elastoplast","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"443856","Elastoplast Disney Frozen Plasters 16s","Elastoplast","Plasters, Dressings and Pads",NA,NA,NA,0.825
"443857","Elastoplast Disney Star Wars Plasters 16s","Elastoplast","Plasters, Dressings and Pads",NA,NA,NA,0.825
"141815","Eurax Cream 30g","Eurax","Allergy Cream",NA,NA,"30g",0.9125
"284486","Feminax Express 8pk","Feminax","Ibuprofen",NA,"1",NA,0.9125
"32677","Fishermans Friend Aniseed Flavour Lozenges 25g","Fishermans Friend","Sore Throat",NA,NA,"25g",0.9125
"413416","Fishermans Friend Honey and Lemon 25g","Fishermans Friend","Lozenges",NA,NA,"25g",0.9125
"350540","Galpharm Paracetamol Plus 16pk","Galpharm","Paracetamol",NA,"1",NA,0.9125
"100128","Germolene Antiseptic Cream 30g","Germolene","Wipes, Disinfectants and Creams",NA,NA,"30g",0.9125
"293251","Germoloids Triple Action 25g","Germoloids","Haemorroid Relief",NA,"1",NA,0.9125
"281067","Halls Mentholyptus Cherry Sugar Free 32g","Halls","Blocked Nose",NA,"9pk",NA,0.9125
"242977","Healthpoint The Little Blue Pill 10pk","Healthpoint","Sexual Enhancement",NA,"1",NA,0.86
"274453","Healthpoint Witch Hazel 200ml","Healthpoint","Creams and Lotions",NA,NA,"200ml",0.9125
"446305","Clear & Simple Mid Preg Test Twin Pack","Healthpoint","Pregnancy Test",NA,NA,NA,0.775
"274164","Hedrin Head Lice Spray Gel 60ml","Hedrin","Gels, Patches and Sprays",NA,NA,"100ml",0.9125
"238937","Mentholatum Ibuprofen Gel 50g","Ibuprofen","Gels, Patches and Sprays",NA,NA,"50g",0.9125
"239582","Jakemans Throat and Chest Sweets 100g","Jakemans","Sore Throat",NA,NA,"100g",0.9125
"33548","KY Lubricating Jelly 50ml","K-Y Jelly","Lubricant",NA,NA,"42g",0.81
"249062","Kalms 200pk","Kalms","Sleep and Stress Tablets",NA,"200pk",NA,0.9125
"148274","Lanacane Anaesthetic Itching Cream 30g","Lanacane","Creams and Lotions",NA,NA,"30g",0.9125
"169600","Lemsip Max Cold and Flu Lemon 10pk","Lemsip","Cold and Flu Medicines",NA,"10pk",NA,0.9125
"280371","Lemsip Max Cold and Flu Capsules 16pk","Lemsip","Cold and Flu Medicines",NA,"16pk",NA,0.9125
"284642","Lemsip All in One Capsules 8pk","Lemsip","Cold and Flu Medicines",NA,"8pk",NA,0.9125
"296555","Lemsip Max Blackcurrant Sachets 10pk","Lemsip","Cold and Flu Medicines",NA,"10pk",NA,0.9125
"296556","Lemsip Max All in 1 Cold and Flu Capsules 16pk","Lemsip","Cold and Flu Medicines",NA,"16pk",NA,0.9125
"330044","Lemsip Cough Mucus Sachets 10pk","Lemsip","Cold and Flu Medicines",NA,"10pk",NA,0.9125
"330047","Lemsip Cough Mucus Cough Capsules 16pk","Lemsip","Cough Medicines",NA,"16pk",NA,0.9125
"33658","Lemsip Cold and Flu Lemon 10pk","Lemsip","Cold and Flu Medicines",NA,"10pk",NA,0.9125
"351392","Lemsip Max Day and Night Capsules 16pk","Lemsip","Cold and Flu Medicines",NA,"16",NA,0.9125
"409277","Lemsip Cough Chesty Drink Sachets 10pk","Lemsip","Cough Medicines",NA,"10",NA,0.9125
"423969","Lemsip Max All In One Lemon 4 Sachets","Lemsip","Cold and Flu Medicines",NA,"1",NA,0.9125
"423970","Lemsip Max All In One Lemon 8 Sachets","Lemsip","Cold and Flu Medicines",NA,"1",NA,0.9125
"444889","Lemsip Chesty Cough Liquid 180ml","Lemsip","Cough Medicines",NA,NA,NA,0.825
"444890","Lemsip Dry Cough Liquid 180ml","Lemsip","Cold and Flu Medicines",NA,NA,NA,0.825
"453228","Jelly Bears Multivitamin Strawberry 120g","Millhouse","Childrens Vitamins",NA,"1",NA,0.8625
"453229","Jelly Bears Calcium Strawberry 120g","Millhouse","Childrens Vitamins",NA,"1",NA,0.8625
"280548","Freeze Spray 150ml","Muscle Pain","Gels, Patches and Sprays",NA,"1",NA,0.8625
"280549","Heat Spray 150ml","Muscle Pain","Gels, Patches and Sprays",NA,"1",NA,0.8625
"100637","Nurofen Ibuprofen Tablets 12pk","Nurofen","Ibuprofen",NA,"12pk",NA,0.9125
"281092","Nurofen for Children Strawberry 100ml","Nurofen","Ibuprofen",NA,"1",NA,0.9125
"296559","Nurofen Ibuprofen 16pk","Nurofen","Ibuprofen",NA,"16pk",NA,0.9125
"296560","Nurofen Ibuprofen Express 16pk","Nurofen","Ibuprofen",NA,"16pk",NA,0.9125
"297481","Nurofen for Children Oral Suspension Strawberry100ml","Nurofen","Ibuprofen",NA,NA,"100ml",0.9125
"305353","Nurofen Ibuprofen Express Tablets 256mg 16pk","Nurofen","Ibuprofen",NA,"16pk",NA,0.9125
"342565","Nurofen Cold and Flu Relief Tablets 16pk","Nurofen","Cold and Flu Medicines",NA,"16pk",NA,0.9125
"407665","Nurofen Migraine 12pk","Nurofen","Ibuprofen",NA,"12pk",NA,0.9125
"423967","Nurofen Sinus Pain Relief Tablets 16pk","Nurofen","Blocked Nose",NA,"1",NA,0.9125
"423968","Nurofen Blocked Nose and Sinus Relief Tablets16pk","Nurofen","Blocked Nose",NA,"1",NA,0.9125
"453076","Nurofen Joint Back Relief Max 10% 40ml","Nurofen","Pain relief",NA,"1",NA,0.9125
"274158","Nytol Herbal 30pk","Nytol","Sleep and Stress Tablets",NA,"30pk",NA,0.9125
"126585","Combe Odoreaters Super Tuff 2pk","Odour-Eaters","Insoles and Cushions",NA,"1",NA,0.8625
"33559","Olbas Oil Inhalant Decongestant 10ml","Olbas","Blocked Nose",NA,NA,"10ml",0.9125
"230471","Vitabiotics Osteocare Original Tablets 30pk","Osteocare","Health and Vitality",NA,"30pk",NA,0.9125
"280488","Otex Ear Drops Express 10ml","Otex","Creams and Lotions",NA,NA,"10ml",0.9125
"274159","Panadol Advance Tablets Compact 16pk","Panadol","Paracetamol",NA,"16pk",NA,0.9125
"304169","Panadol Extra Advance 14pk","Panadol","Paracetamol",NA,"14pk",NA,0.9125
"453192","Panadol Original Tablets 500mg 12's","Panadol","Pain relief",NA,"12",NA,0.9125
"453091","Paw Patrol Bump Soother","Paw Patrol","Bump Soother",NA,"1",NA,0.9125
"343782","Peach Vapour Rub 50g","Peach Ethical","Blocked Nose",NA,"1",NA,0.8625
"453092","Peppa Pig Forehead Thermometer","Peppa Pig","Thermometers",NA,"1",NA,0.9125
"189392","Piriteze Allergy Tablets 10mg 7pk","Piriteze","Tablets",NA,"7pk",NA,0.9125
"279259","Piriteze Syrup 70ml","Piriteze","Syrups",NA,"1",NA,0.9125
"280480","Piriteze Allergy Tabs 12pk","Piriteze","Tablets",NA,"12pk",NA,0.9125
"454674","Pirinase Hayfever Nasal Spray 60 Doses","Piriteze","Nasal Spray",NA,"60",NA,0.8625
"406789","Potters Chesty Cough Pastilles 20pk","Potters","Cough Medicines",NA,"20",NA,0.9125
"230470","Pregnacare 30pk","Pregnacare","Vitamins and Tablets",NA,"30pk",NA,0.9125
"280584","Pro Plus Caffeine 24pk","Pro Plus","Energy",NA,"24pk",NA,0.9125
"101221","Scholl Footcare Corn Cushions x9","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"101225","Scholl Footcare Corn Removal Plasters","Scholl","Pens and Removal Systems",NA,"1",NA,0.9125
"101267","Scholl Footcare Pressure Point Foam Padding","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"209922","Scholl Footcare Comfort Insoles 1 pair","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"216744","Scholl Party Feet Resuable Gel Cushion 1 Pair","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"248777","Scholl Footcare Gel Insoles 1 Pair","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"254427","Scholl Footcare Verruca Removal System Medicated","Scholl","Pens and Removal Systems",NA,"1",NA,0.9125
"318684","Scholl Footcare Hard Skin Cream 60ml","Scholl","Gels and Creams",NA,"1",NA,0.9125
"319141","Scholl Footcare Dry Skin Recovery Cream 60ml","Scholl","Gels and Creams",NA,"1",NA,0.9125
"332830","Scholl Footcare Cracked Heel Repair Cream  60ml","Scholl","Gels and Creams",NA,NA,"60ml",0.9125
"332834","Scholl Footcare For Dry Feet Anti-Perspirant 150ml","Scholl","Sprays and Powders",NA,NA,"150ml",0.9125
"350996","Scholl Footcare Velvet Pedi","Scholl","Pens and Removal Systems",NA,"1",NA,0.9125
"412398","Scholl Gel Activ Everyday Women Insole","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"412399","Scholl Gel Activ Everyday Men Insole","Scholl","Insoles and Cushions",NA,"1",NA,0.9125
"430559","Scholl Gelactiv Flat Shoe","Scholl","Gel Insoles",NA,"1pk",NA,0.9125
"430560","Scholl Gelactiv Everyday","Scholl","Gel Insoles",NA,"1pk",NA,0.9125
"430561","Scholl Gel Activ Extreme Heel","Scholl","Gel Insoles",NA,"1pk",NA,0.9125
"430563","Scholl Nail Gadget","Scholl","Nail Care",NA,"1pk",NA,0.9125
"444885","Scholl Light Legs Small","Scholl","Tights",NA,"2",NA,0.775
"444887","Scholl Nail Gadget Gift Set","Scholl","Nails Gift Set",NA,"1",NA,0.9125
"444888","Scholl Pedicure Gadget Gift Pack","Scholl","Pedicure Set",NA,"2",NA,0.9125
"453090","Scholl Velvet Smooth Regular Coarse Pedi Refill2pk","Scholl","Refill",NA,"48",NA,0.9125
"274217","Seven Seas Cod Liver Oil Extra High Strength 30pk","Seven Seas","Joint Care",NA,"30",NA,0.9125
"330042","Seven Seas Complete Joint Care 10pk","Seven Seas","Joint Care",NA,"10pk",NA,0.9125
"330043","Seven Seas Original Cod Liver Oil 170ml","Seven Seas","Joint Care",NA,NA,"170ml",0.8625
"351663","Seven Seas Jointcare Advance 15pk","Seven Seas","Joint Care",NA,"15pk",NA,0.9125
"351665","Seven seas Trying For A Baby 28pk","Seven Seas","Vitamins and Tablets",NA,"28pk",NA,0.9125
"351735","Seven Seas Multibionta 28pk","Seven Seas","Health and Vitality",NA,"28pk",NA,0.9125
"351736","Seven Seas Multibionta 50+ 30pk","Seven Seas","Health and Vitality",NA,"30pk",NA,0.9125
"351737","Seven Seas A-Z Multivitamins 28pk","Seven Seas","Health and Vitality",NA,"28pk",NA,0.9125
"49940","Seven Seas Pure Cod Liver Oil Capsules 525mg x 60","Seven Seas","Joint Care",NA,"60pk",NA,0.9125
"74124","Seven Seas Multivitamin Cod Liver Oil 30pk","Seven Seas","Joint Care",NA,"30pk",NA,0.9125
"84089","Seven Seas Pure Cod Liver Oil 140s","Seven Seas","Joint Care",NA,"140pk",NA,0.9125
"209892","Solpadeine Headache Soluble 16pk","Solpadeine","Paracetamol",NA,"16pk",NA,0.9125
"260427","Strepsils Honey and Lemon Lozenges 16pk","Strepsils","Sore Throat",NA,"16pk",NA,0.9125
"296553","Strepsils Honey and Lemon Lozenges 36pk","Strepsils","Sore Throat",NA,"36pk",NA,0.9125
"297412","Strepsils Original Lozenges 16pk","Strepsils","Sore Throat",NA,"16pk",NA,0.9125
"423972","Strepsils Extra Triple Action Blackcurrant 24pk","Strepsils","Sore Throat",NA,"1",NA,0.9125
"296681","Sudafed Blocked Nose Spray 15ml","Sudafed","Blocked Nose",NA,"1",NA,0.9125
"296684","Sudafed Blocked Nose 12pk","Sudafed","Blocked Nose",NA,"12pk",NA,0.9125
"296686","Sudafed Blocked Nose and Sinus Tabs 16pk","Sudafed","Blocked Nose",NA,"16pk",NA,0.9125
"304193","Sudafed Mucus Relief Tablets 16pk","Sudafed","Blocked Nose",NA,"16pk",NA,0.9125
"273788","Sweetex Sweetners 800pk","Sweetex","Sweetners",NA,"800pk",NA,0.9125
"213999","TCP Liquid Antiseptic 200ml","TCP","Creams and Lotions",NA,NA,"200ml",0.9125
"32757","Throaties Strong Original 10pk","Throaties","Sore Throat",NA,"10pk",NA,0.9125
"209880","Tixylix Chesty Dry Toddler Cough Syrup 100ml","Tixylix","Cough Medicines",NA,NA,"100ml",0.9125
"174100","Vagisil Medicated Creme 30g","Vagisil","Hygine",NA,"1","30g",0.93
"223437","Vicks Sinex Micromist Nasal Spray 15ml","Vicks","Blocked Nose",NA,NA,"15ml",0.9125
"238925","Vicks First Defence Micro-Gel Nasal Spray 15ml","Vicks","Blocked Nose",NA,NA,"15ml",0.9125
"33552","Vicks Inhaler Nasal Stick 0.5ml","Vicks","Blocked Nose",NA,"1",NA,0.9125
"33554","Vicks Sinex Decongestant Nasal Spray 20ml","Vicks","Blocked Nose",NA,NA,"20ml",0.9125
"432495","Vicks Vapoease Patch 5pk","Vicks","Vapour Patches",NA,"5",NA,0.9125
"70377","Vicks VapoRub 50g","Vicks","Blocked Nose",NA,NA,"50g",0.9125
"32668","Victory V Lozenges 36g","Victory","Sore Throat",NA,"15pk",NA,0.9125
"350538","Feroglobin 30pk","Vitabiotics","Health and Vitality",NA,"30pk",NA,0.8625
"350539","Perfectil Hair Nails and Skin 30pk","Vitabiotics","Health and Vitality",NA,"30pk",NA,0.8625
"351927","Menopace 30pk","Vitabiotics","Menopause Tablets",NA,"30",NA,0.81
"403128","Voltarol Paineze Emulgel 50g","Voltarol","Gels, Patches and Sprays",NA,"1",NA,0.9125
"351930","Vitabiotics Wellman Original Tablets30pk","Wellman","Health and Vitality",NA,"30",NA,0.9125
"351928","Wellwomen 30pk","Wellwoman","Health and Vitality",NA,"30",NA,0.81
"142455","Wilko Paracetamol 500mg 16pk","Wilko","Paracetamol",NA,"16pk",NA,0.9125
"142469","Wilko Paracetamol 500mg 16pk","Wilko","Paracetamol",NA,"16pk",NA,0.9125
"142471","Wilko Aspirin 300mg 16pk","Wilko","Aspirin",NA,"16pk",NA,0.9125
"155509","Wilko Antiseptic Cream 30g","Wilko","Wipes, Disinfectants and Creams",NA,NA,"30g",0.9125
"168279","Wilko Muscle Rub 40g","Wilko","Gels, Patches and Sprays",NA,NA,"40g",0.9125
"172921","Wilko Paracetamol 500mg 16pk","Wilko","Paracetamol",NA,"16pk",NA,0.9125
"172922","Wilko Long Lasting Pain Relief Ibuprofen 8pk","Wilko","Ibuprofen",NA,"1",NA,0.9125
"188558","Wilko Hayfever Relief 10mg 14pk","Wilko","Tablets",NA,"14pk",NA,0.9125
"193366","Wilko Ibuprofen 200mg 16pk","Wilko","Ibuprofen",NA,"16pk",NA,0.9125
"193368","Wilko Max Strength Cold and Flu Capsules 16pk","Wilko","Cold and Flu Medicines",NA,"16pk",NA,0.9125
"235943","Wilko Max Strength Cold and Flu Relief Sachets10pk","Wilko","Cold and Flu Medicines",NA,"10pk",NA,0.9125
"245113","Wilko Sinus Relief Max Strength 16pk","Wilko","Blocked Nose",NA,"16pk",NA,0.9125
"249131","Wilko Cold and Flu Day and Night 16pk","Wilko","Cold and Flu Medicines",NA,"16pk",NA,0.9125
"274454","Wilko Calamine Lotion 200ml","Wilko","Creams and Lotions",NA,NA,"200ml",0.9125
"284233","Wilko One a Day Hayfever and Allergy Relief 14pk","Wilko","Tablets",NA,"14pk",NA,0.9125
"290985","Wilko Flu Max All In One Chesty Cough 10 Sachets","Wilko","Cold and Flu Medicines",NA,"1",NA,0.9125
"290986","Wilko Flu Max All In One Chesty 16pk","Wilko","Cold and Flu Medicines",NA,"16pk",NA,0.9125
"291336","Wilko Rapid Relief 12pk","Wilko","Ibuprofen",NA,"12pk",NA,0.9125
"307799","Wilko Eye Drops Refresh 15ml","Wilko","Eye Drops, Sprays and Brighteners",NA,"1",NA,0.9125
"307800","Wilko Spectacle Wipes 26pk","Wilko","Wipes",NA,"26pk",NA,0.9125
"307801","Wilko Eye Bath And Wash 200ml","Wilko","Eye Drops, Sprays and Brighteners",NA,"1",NA,0.9125
"307804","Wilko Saline Solution 360ml","Wilko","Lens Cleaning Spray and Solution",NA,"1",NA,0.9125
"307862","Wilko Blister Plaster 5pk","Wilko","Plasters, Dressings and Pads",NA,"5pk",NA,0.9125
"307957","Wilko Washproof Tape 5 x 2.5m","Wilko","Plasters, Dressings and Pads",NA,"1",NA,0.9125
"308000","Wilko Sleep Aid 30pk","Wilko","Sleep and Stress Tablets",NA,"30pk",NA,0.9125
"308001","Wilko Stress Relief  30pk","Wilko","Sleep and Stress Tablets",NA,"30pk",NA,0.9125
"308002","Wilko Energy Release One a Day Effervescent 20pk","Wilko","Energy",NA,"20pk",NA,0.9125
"308006","Wilko Vitamin C and Zinc TabletsEffervescent 20pk","Wilko","Immune System",NA,"20",NA,0.9125
"308008","Wilko Vitamin C Chewable One a Day 500mg 30pk","Wilko","Immune System",NA,NA,"500mg",0.9125
"308372","Wilko Omega 3 6 and 9 Capsules 30pk","Wilko","Heart Health",NA,"30pk",NA,0.9125
"308380","Wilko Multivitamins and Cod Liver Oil One a DayCapsules 30pk","Wilko","Joint Care",NA,"30pk",NA,0.9125
"308381","Wilko Menopause Nutrients Capsules 30pk","Wilko","Womens Health",NA,"30pk",NA,0.86
"308456","Wilko Womans Health Multivitamins and Minerals30pk","Wilko","Womens Health",NA,"30pk",NA,0.86
"308471","Wilko Dispersible Aspirin 16pk","Wilko","Aspirin",NA,"16pk",NA,0.9125
"308582","Wilko Mucus Cough 200ml","Wilko","Cough Medicines",NA,"1",NA,0.9125
"309985","Wilko Plaster Clear 40pk","Wilko","Plasters, Dressings and Pads",NA,"40pk",NA,0.9125
"312021","Wilko Eyelid Spray","Wilko","Eye Drops, Sprays and Brighteners",NA,"1",NA,0.9125
"330041","Wilko Energy Extra Tablets 30pk","Wilko","Energy",NA,"30pk",NA,0.9125
"33673","Wilko Chesty Cough 200ml","Wilko","Cough Medicines",NA,NA,"200ml",0.9125
"340710","Wilko Glucosamine 750mg 30pk","Wilko","Joint Care",NA,"30pk",NA,0.9125
"340711","Wilko Multi Vitamin 180pk","Wilko","Health and Vitality",NA,"180pk",NA,0.9125
"340713","Wilko Multi Vitamin And Iron Tablets 60pk","Wilko","Health and Vitality",NA,"60pk",NA,0.9125
"340714","Wilko Multi Vitamin A-Z 30pk","Wilko","Health and Vitality",NA,"30pk",NA,0.9125
"340715","Wilko Multivitamins and Minerals 30pk","Wilko","Health and Vitality",NA,"30pk",NA,0.9125
"340718","Wilko Vitamin C Slow Release 30pk","Wilko","Immune System",NA,"30pk",NA,0.9125
"340721","Wilko Cod Liver Oil Capsules 30pkHigh Strength","Wilko","Joint Care",NA,"30pk",NA,0.9125
"340722","Wilko Hi Omega 3 30pk","Wilko","Heart Health",NA,"30pk",NA,0.9125
"340723","Wilko Garlic Extract 60pk","Wilko","Heart Health",NA,"60pk",NA,0.9125
"340725","Wilko Omega 3 30pk","Wilko","Heart Health",NA,"30pk",NA,0.9125
"340752","Wilko Cod Liver Oil 180pk","Wilko","Joint Care",NA,"180pk",NA,0.9125
"340753","Wilko Evening Primrose Oil 180pk","Wilko","Womens Health",NA,"180pk",NA,0.86
"340755","Wilko High Strength Cod Liver 90pk","Wilko","Joint Care",NA,"90pk",NA,0.9125
"340758","Wilko Garlic Extract 180pk","Wilko","Heart Health",NA,"180pk",NA,0.9125
"340759","Wilko High Strength Evening Primrose Oil 30pk","Wilko","Womens Health",NA,"30pk",NA,0.86
"340761","Wilko Vitamin E 30pk","Wilko","Womens Health",NA,"30pk",NA,0.9125
"340762","Wilko Evening Primrose and Cod Liver Oil 30pk","Wilko","Joint Care",NA,"30pk",NA,0.9125
"340763","Wilko Cod Liver and Glucose 30pk","Wilko","Joint Care",NA,"30pk",NA,0.9125
